payment_id,customer_id,staff_id,rental_id,amount,payment_date
28931,204,1,4979,4.99,2020-04-08 17:53:00.996577-04
28932,204,2,5145,0.99,2020-04-09 01:41:51.996577-04
28933,204,1,5619,2.99,2020-04-09 22:57:59.996577-04
28934,204,2,6004,4.99,2020-04-10 19:02:51.996577-04
28935,204,2,6225,2.99,2020-04-11 07:13:40.996577-04
28936,204,2,6631,0.99,2020-04-12 03:00:09.996577-04
28937,204,1,6694,6.99,2020-04-12 06:07:49.996577-04
28938,204,2,6871,2.99,2020-04-12 13:42:15.996577-04
28939,204,1,7392,4.99,2020-04-27 09:29:31.996577-04
28940,204,2,9005,0.99,2020-04-29 22:33:24.996577-04
28941,204,1,9394,5.99,2020-04-30 13:34:50.996577-04
28942,204,2,9906,4.99,2020-04-30 08:06:38.996577-04
28943,204,2,10042,2.99,2020-04-30 12:29:51.996577-04
28944,205,1,3601,7.99,2020-04-05 22:48:51.996577-04
28945,205,2,4230,3.99,2020-04-07 06:15:13.996577-04
28946,205,2,4377,7.99,2020-04-07 13:57:23.996577-04
28947,205,1,4729,4.99,2020-04-08 06:28:06.996577-04
28948,205,1,7736,2.99,2020-04-27 22:40:30.996577-04
28949,205,2,7976,7.99,2020-04-28 07:41:50.996577-04
28950,205,2,8896,4.99,2020-04-29 18:19:47.996577-04
28951,205,2,10086,4.99,2020-04-30 13:42:34.996577-04
28952,206,1,3533,5.99,2020-04-05 18:55:10.996577-04
28953,206,2,3831,0.99,2020-04-06 09:35:01.996577-04
28954,206,1,3847,4.99,2020-04-06 10:13:07.996577-04
28955,206,2,4068,4.99,2020-04-06 22:03:04.996577-04
28956,206,2,4107,4.99,2020-04-07 00:04:58.996577-04
28957,206,2,4823,4.99,2020-04-08 10:57:20.996577-04
28958,206,1,6139,3.99,2020-04-11 02:07:59.996577-04
28959,206,1,6420,6.99,2020-04-11 17:07:15.996577-04
28960,206,1,7222,4.99,2020-04-27 03:07:09.996577-04
28961,206,2,7541,4.99,2020-04-27 15:08:31.996577-04
28962,206,1,8217,5.99,2020-04-28 17:12:39.996577-04
28963,206,1,8549,3.99,2020-04-29 04:40:39.996577-04
28964,206,2,9474,2.99,2020-04-30 16:34:10.996577-04
28965,207,2,3584,2.99,2020-04-05 21:45:09.996577-04
28966,207,2,3687,9.99,2020-04-06 03:06:59.996577-04
28967,207,1,4018,2.99,2020-04-06 18:38:59.996577-04
28968,207,2,4713,5.99,2020-04-08 05:40:59.996577-04
28969,207,1,4816,0.99,2020-04-08 10:42:40.996577-04
28970,207,2,5007,0.99,2020-04-08 18:54:48.996577-04
28971,207,1,5258,0.99,2020-04-09 07:25:22.996577-04
28972,207,1,5259,4.99,2020-04-09 07:31:16.996577-04
28973,207,2,5939,0.99,2020-04-10 15:58:31.996577-04
28974,207,2,6465,5.99,2020-04-11 18:45:37.996577-04
28975,207,1,6537,0.99,2020-04-11 22:14:56.996577-04
28976,207,2,7306,5.99,2020-04-27 06:25:52.996577-04
28977,207,1,7540,5.99,2020-04-27 15:08:21.996577-04
28978,207,1,8800,5.99,2020-04-29 14:47:25.996577-04
28979,207,2,9652,2.99,2020-04-29 23:18:19.996577-04
28980,208,2,3811,2.99,2020-04-06 08:49:03.996577-04
28981,208,1,4354,5.99,2020-04-07 12:49:28.996577-04
28982,208,2,4985,4.99,2020-04-08 18:04:28.996577-04
28983,208,1,5117,2.99,2020-04-09 00:39:48.996577-04
28984,208,2,5693,2.99,2020-04-10 03:04:09.996577-04
28985,208,2,6306,6.99,2020-04-11 11:32:52.996577-04
28986,208,1,6767,1.99,2020-04-12 09:15:21.996577-04
28987,208,1,7315,0.99,2020-04-27 06:43:22.996577-04
28988,208,1,7861,2.99,2020-04-28 03:30:27.996577-04
28989,208,2,7984,2.99,2020-04-28 07:56:17.996577-04
28990,208,1,8742,1.99,2020-04-29 12:24:38.996577-04
28991,208,2,9298,3.99,2020-04-30 09:56:19.996577-04
28992,208,1,9838,4.99,2020-04-30 05:47:15.996577-04
28993,1,2,4526,5.99,2020-04-07 20:45:31.996577-04
28994,1,1,4611,5.99,2020-04-08 01:02:22.996577-04
28995,1,1,5244,4.99,2020-04-09 06:52:33.996577-04
28996,1,1,5326,4.99,2020-04-09 10:06:27.996577-04
28997,1,1,6163,7.99,2020-04-11 03:42:12.996577-04
28998,1,2,7273,2.99,2020-04-27 04:59:48.996577-04
28999,1,1,7841,4.99,2020-04-28 02:33:11.996577-04
29000,1,2,8033,4.99,2020-04-28 09:46:49.996577-04
29001,1,1,8074,0.99,2020-04-28 11:02:05.996577-04
29002,1,2,8116,0.99,2020-04-28 12:48:33.996577-04
29003,1,2,8326,2.99,2020-04-28 21:27:15.996577-04
29004,1,2,9571,2.99,2020-04-29 20:10:44.996577-04
29005,2,1,5636,2.99,2020-04-09 23:59:50.996577-04
29006,2,1,5755,6.99,2020-04-10 06:07:22.996577-04
29007,2,2,7346,4.99,2020-04-27 07:59:08.996577-04
29008,2,1,7376,5.99,2020-04-27 08:51:28.996577-04
29009,2,2,7459,5.99,2020-04-27 12:08:46.996577-04
29010,2,2,8230,5.99,2020-04-28 17:41:25.996577-04
29011,2,1,8598,2.99,2020-04-29 06:25:25.996577-04
29012,2,2,8705,5.99,2020-04-29 10:42:55.996577-04
29013,2,1,9031,4.99,2020-04-29 23:34:36.996577-04
29014,2,2,9236,10.99,2020-04-30 07:16:09.996577-04
29015,2,2,9248,0.99,2020-04-30 07:42:37.996577-04
29016,2,2,9296,6.99,2020-04-30 09:49:39.996577-04
29017,2,2,9465,6.99,2020-04-30 16:08:19.996577-04
29018,2,1,10136,2.99,2020-04-30 15:27:22.996577-04
29019,3,1,4180,4.99,2020-04-07 03:51:51.996577-04
29020,3,1,4725,4.99,2020-04-08 06:15:37.996577-04
29021,3,1,7096,5.99,2020-04-26 22:23:08.996577-04
29022,3,2,7503,10.99,2020-04-27 13:51:38.996577-04
29023,3,2,7703,7.99,2020-04-27 21:27:47.996577-04
29024,3,2,7724,6.99,2020-04-27 22:14:56.996577-04
29025,3,1,7911,4.99,2020-04-28 05:15:11.996577-04
29026,3,2,8086,4.99,2020-04-28 11:45:40.996577-04
29027,3,1,8545,2.99,2020-04-29 04:35:30.996577-04
29028,3,1,9226,1.99,2020-04-30 06:59:46.996577-04
29029,3,2,9443,3.99,2020-04-30 15:14:12.996577-04
29030,3,1,9595,2.99,2020-04-29 20:56:24.996577-04
29031,3,2,9816,4.99,2020-04-30 05:01:24.996577-04
29032,4,1,7660,2.99,2020-04-27 19:38:36.996577-04
29033,4,2,7718,2.99,2020-04-27 22:06:25.996577-04
29034,4,1,8741,3.99,2020-04-29 12:13:23.996577-04
29035,4,1,9100,5.99,2020-04-30 02:14:35.996577-04
29036,4,1,9371,5.99,2020-04-30 12:26:26.996577-04
29037,5,2,3677,4.99,2020-04-06 02:40:24.996577-04
29038,5,2,4889,2.99,2020-04-08 13:33:09.996577-04
29039,5,1,5016,4.99,2020-04-08 19:26:23.996577-04
29040,5,2,5118,5.99,2020-04-09 00:42:18.996577-04
29041,5,2,5156,1.99,2020-04-09 02:20:08.996577-04
29042,5,2,5721,0.99,2020-04-10 04:38:01.996577-04
29043,5,1,6042,8.99,2020-04-10 20:45:30.996577-04
29044,5,1,6663,3.99,2020-04-12 04:56:01.996577-04
29045,5,2,6685,4.99,2020-04-12 05:44:54.996577-04
29046,5,2,7293,0.99,2020-04-27 06:05:54.996577-04
29047,5,2,7652,0.99,2020-04-27 19:18:55.996577-04
29048,5,2,7829,3.99,2020-04-28 02:12:05.996577-04
29049,5,1,8263,2.99,2020-04-28 18:39:49.996577-04
29050,5,1,8978,1.99,2020-04-29 21:42:54.996577-04
29051,5,1,9493,4.99,2020-04-30 17:20:56.996577-04
29052,5,1,9888,3.99,2020-04-30 07:29:19.996577-04
29053,6,2,3983,0.99,2020-04-06 16:42:47.996577-04
29054,6,2,4278,2.99,2020-04-07 08:21:50.996577-04
29055,6,1,5553,0.99,2020-04-09 20:32:01.996577-04
29056,6,2,6211,5.99,2020-04-11 06:07:27.996577-04
29057,6,1,6248,7.99,2020-04-11 08:30:20.996577-04
29058,6,2,6686,0.99,2020-04-12 05:47:04.996577-04
29059,6,2,7099,2.99,2020-04-26 22:32:10.996577-04
29060,6,2,7136,2.99,2020-04-27 00:06:51.996577-04
29061,6,1,8101,0.99,2020-04-28 12:15:49.996577-04
29062,7,2,3639,5.99,2020-04-06 00:37:43.996577-04
29063,7,2,4238,2.99,2020-04-07 06:50:46.996577-04
29064,7,2,4787,5.99,2020-04-08 09:44:30.996577-04
29065,7,1,4856,4.99,2020-04-08 12:16:04.996577-04
29066,7,1,5441,8.99,2020-04-09 15:20:31.996577-04
29067,7,1,5921,7.99,2020-04-10 15:03:38.996577-04
29068,7,1,6174,1.99,2020-04-11 04:04:54.996577-04
29069,7,1,6295,2.99,2020-04-11 10:59:24.996577-04
29070,7,2,6761,3.99,2020-04-12 08:46:08.996577-04
29071,7,2,8422,5.99,2020-04-29 00:31:21.996577-04
29072,7,2,9624,7.99,2020-04-29 21:58:29.996577-04
29073,8,1,3475,5.99,2020-04-05 16:29:47.996577-04
29074,8,1,4003,0.99,2020-04-06 17:37:28.996577-04
29075,8,2,4175,2.99,2020-04-07 03:30:29.996577-04
29076,8,2,4409,3.99,2020-04-07 15:15:55.996577-04
29077,8,1,4503,3.99,2020-04-07 19:45:38.996577-04
29078,8,1,5300,2.99,2020-04-09 09:09:12.996577-04
29079,8,2,5341,2.99,2020-04-09 10:41:49.996577-04
29080,8,1,6375,4.99,2020-04-11 15:08:12.996577-04
29081,8,1,6647,0.99,2020-04-12 04:12:19.996577-04
29082,8,1,8809,1.99,2020-04-29 15:11:15.996577-04
29083,8,2,9629,2.99,2020-04-29 22:23:09.996577-04
29084,8,2,10141,0.99,2020-04-30 15:36:55.996577-04
29085,9,1,4454,2.99,2020-04-07 17:05:26.996577-04
29086,9,2,4748,0.99,2020-04-08 07:28:04.996577-04
29087,9,1,4796,1.99,2020-04-08 10:04:10.996577-04
29088,9,1,5659,2.99,2020-04-10 01:14:06.996577-04
29089,9,2,6019,4.99,2020-04-10 19:36:55.996577-04
29090,9,1,6165,5.99,2020-04-11 03:45:55.996577-04
29091,9,2,7616,0.99,2020-04-27 17:43:52.996577-04
29092,9,1,7801,2.99,2020-04-28 01:20:22.996577-04
29093,9,1,9043,4.99,2020-04-30 00:02:33.996577-04
29094,10,2,3790,3.99,2020-04-06 07:42:11.996577-04
29095,10,2,4042,4.99,2020-04-06 20:35:06.996577-04
29096,10,1,4255,1.99,2020-04-07 07:42:39.996577-04
29097,10,1,5038,7.99,2020-04-08 20:41:18.996577-04
29098,10,2,5068,2.99,2020-04-08 22:21:44.996577-04
29099,10,1,5444,0.99,2020-04-09 15:27:23.996577-04
29100,10,1,5905,2.99,2020-04-10 14:09:35.996577-04
29101,10,1,7738,2.99,2020-04-27 22:50:08.996577-04
29102,10,2,8001,6.99,2020-04-28 08:39:21.996577-04
29103,10,2,8188,4.99,2020-04-28 16:02:38.996577-04
29104,10,1,9935,4.99,2020-04-30 08:55:33.996577-04
29105,11,2,4608,2.99,2020-04-08 00:47:37.996577-04
29106,11,1,4943,4.99,2020-04-08 16:11:31.996577-04
29107,11,2,5835,5.99,2020-04-10 10:13:24.996577-04
29108,11,2,6146,6.99,2020-04-11 02:38:25.996577-04
29109,11,1,7314,4.99,2020-04-27 06:41:58.996577-04
29110,11,1,8014,4.99,2020-04-28 09:00:33.996577-04
29111,11,2,8100,2.99,2020-04-28 12:11:37.996577-04
29112,11,2,8447,1.99,2020-04-29 01:06:40.996577-04
29113,11,1,8715,0.99,2020-04-29 11:02:11.996577-04
29114,11,1,8950,9.99,2020-04-29 20:45:39.996577-04
29115,11,2,9292,6.99,2020-04-30 09:36:47.996577-04
29116,12,1,3870,3.99,2020-04-06 11:26:20.996577-04
29117,12,1,5071,0.99,2020-04-08 22:29:05.996577-04
29118,12,1,5074,0.99,2020-04-08 22:34:50.996577-04
29119,12,2,5111,0.99,2020-04-09 00:30:45.996577-04
29120,12,2,5242,3.99,2020-04-09 06:48:51.996577-04
29121,12,1,6773,2.99,2020-04-12 09:24:05.996577-04
29122,12,2,7008,0.99,2020-04-26 19:12:29.996577-04
29123,12,2,7279,0.99,2020-04-27 05:19:13.996577-04
29124,12,2,8985,0.99,2020-04-29 22:03:17.996577-04
29125,12,2,9166,4.99,2020-04-30 04:54:54.996577-04
29126,12,2,9238,5.99,2020-04-30 07:18:09.996577-04
29127,12,1,9627,5.99,2020-04-29 22:11:12.996577-04
29128,12,2,9708,5.99,2020-04-30 01:13:59.996577-04
29129,13,2,3946,2.99,2020-04-06 15:07:50.996577-04
29130,13,1,6118,8.99,2020-04-11 01:11:34.996577-04
29131,13,1,6568,2.99,2020-04-11 23:14:13.996577-04
29132,13,1,6870,0.99,2020-04-12 13:42:11.996577-04
29133,13,1,6897,2.99,2020-04-12 14:59:07.996577-04
29134,13,1,7916,2.99,2020-04-28 05:18:19.996577-04
29135,13,1,8277,2.99,2020-04-28 19:07:19.996577-04
29136,13,2,8831,11.99,2020-04-29 16:06:07.996577-04
29137,13,2,9260,9.99,2020-04-30 08:06:48.996577-04
29138,13,2,9434,0.99,2020-04-30 14:58:07.996577-04
29139,13,1,9664,0.99,2020-04-29 23:40:34.996577-04
29140,13,1,9736,7.99,2020-04-30 02:27:06.996577-04
29141,13,1,10003,4.99,2020-04-30 11:17:17.996577-04
29142,14,1,3707,2.99,2020-04-06 03:50:15.996577-04
29143,14,1,4952,0.99,2020-04-08 16:28:33.996577-04
29144,14,1,5104,0.99,2020-04-09 00:05:33.996577-04
29145,14,2,5317,7.99,2020-04-09 09:38:51.996577-04
29146,14,1,5383,4.99,2020-04-09 12:42:58.996577-04
29147,14,1,5565,7.99,2020-04-09 20:58:14.996577-04
29148,14,1,8035,6.99,2020-04-28 09:51:27.996577-04
29149,14,1,8042,0.99,2020-04-28 10:13:37.996577-04
29150,14,1,8548,3.99,2020-04-29 04:39:59.996577-04
29151,14,2,8836,4.99,2020-04-29 16:14:34.996577-04
29152,14,2,9438,4.99,2020-04-30 15:04:41.996577-04
29153,14,1,9592,2.99,2020-04-29 20:49:42.996577-04
29154,15,1,3550,7.99,2020-04-05 19:57:47.996577-04
29155,15,1,4127,5.99,2020-04-07 00:54:45.996577-04
29156,15,1,5717,2.99,2020-04-10 04:30:29.996577-04
29157,15,2,5975,2.99,2020-04-10 17:42:45.996577-04
29158,15,1,7105,4.99,2020-04-26 22:44:03.996577-04
29159,15,1,8193,0.99,2020-04-28 16:19:16.996577-04
29160,15,2,8615,6.99,2020-04-29 07:04:27.996577-04
29161,15,2,8927,4.99,2020-04-29 19:41:57.996577-04
29162,15,1,9987,2.99,2020-04-30 10:51:01.996577-04
29163,401,1,4591,0.99,2020-04-11 23:54:36.996577-04
29164,16,1,3548,0.99,2020-04-05 19:52:05.996577-04
29165,16,2,4219,2.99,2020-04-07 05:39:48.996577-04
29166,16,2,4263,3.99,2020-04-07 07:53:10.996577-04
29167,16,2,4517,4.99,2020-04-07 20:13:45.996577-04
29168,16,1,6100,4.99,2020-04-11 00:08:57.996577-04
29169,16,2,7489,0.99,2020-04-27 13:08:04.996577-04
29170,16,2,7552,2.99,2020-04-27 15:32:07.996577-04
29171,16,2,8452,5.99,2020-04-29 01:13:26.996577-04
29172,16,2,9158,0.99,2020-04-30 04:40:29.996577-04
29173,16,2,9610,5.99,2020-04-29 21:22:31.996577-04
29174,17,1,5714,3.99,2020-04-10 04:15:23.996577-04
29175,17,1,5883,3.99,2020-04-10 12:53:47.996577-04
29176,17,2,6884,1.99,2020-04-12 14:21:07.996577-04
29177,17,2,8076,8.99,2020-04-28 11:14:24.996577-04
29178,17,1,8213,2.99,2020-04-28 17:05:59.996577-04
29179,17,2,9092,8.99,2020-04-30 01:59:22.996577-04
29180,17,1,9138,2.99,2020-04-30 03:40:18.996577-04
29181,17,2,9382,8.99,2020-04-30 12:52:10.996577-04
29182,17,1,9489,0.99,2020-04-30 17:11:58.996577-04
29183,18,2,4672,3.99,2020-04-08 03:44:04.996577-04
29184,18,2,4724,3.99,2020-04-08 06:14:56.996577-04
29185,18,2,4923,3.99,2020-04-08 15:13:05.996577-04
29186,18,2,6128,2.99,2020-04-11 01:43:34.996577-04
29187,18,1,6846,0.99,2020-04-12 12:49:11.996577-04
29188,18,2,8122,2.99,2020-04-28 12:56:03.996577-04
29189,18,1,8555,4.99,2020-04-29 04:46:27.996577-04
29190,18,1,9036,4.99,2020-04-29 23:47:04.996577-04
29191,18,2,9114,4.99,2020-04-30 02:41:47.996577-04
29192,19,2,3549,4.99,2020-04-05 19:53:21.996577-04
29193,19,2,6495,4.99,2020-04-11 20:25:28.996577-04
29194,19,1,9157,5.99,2020-04-30 04:34:49.996577-04
29195,19,1,9256,0.99,2020-04-30 07:57:55.996577-04
29196,19,2,10077,9.99,2020-04-30 13:29:32.996577-04
29197,19,1,10176,7.99,2020-04-30 17:09:01.996577-04
29198,20,2,4011,3.99,2020-04-06 18:16:51.996577-04
29199,20,1,4407,2.99,2020-04-07 15:08:11.996577-04
29200,20,1,5718,2.99,2020-04-10 04:31:46.996577-04
29201,20,1,6254,2.99,2020-04-11 08:38:44.996577-04
29202,20,2,6267,6.99,2020-04-11 09:21:26.996577-04
29203,20,2,7217,4.99,2020-04-27 03:00:10.996577-04
29204,20,2,7864,5.99,2020-04-28 03:34:36.996577-04
29205,20,2,8127,2.99,2020-04-28 13:13:45.996577-04
29206,20,2,9075,4.99,2020-04-30 01:23:40.996577-04
29207,20,2,9468,3.99,2020-04-30 16:22:18.996577-04
29208,21,2,5107,4.99,2020-04-09 00:10:58.996577-04
29209,21,1,5772,3.99,2020-04-10 06:56:06.996577-04
29210,21,1,5961,2.99,2020-04-10 17:11:49.996577-04
29211,21,2,6943,1.99,2020-04-26 16:56:39.996577-04
29212,21,1,7994,0.99,2020-04-28 08:25:20.996577-04
29213,21,2,8196,6.99,2020-04-28 16:24:37.996577-04
29214,21,2,8862,2.99,2020-04-29 17:17:49.996577-04
29215,21,2,9149,0.99,2020-04-30 04:13:38.996577-04
29216,21,1,9699,5.99,2020-04-30 00:57:51.996577-04
29217,22,2,4215,2.99,2020-04-07 05:29:18.996577-04
29218,22,1,5294,6.99,2020-04-09 08:52:08.996577-04
29219,22,1,5815,2.99,2020-04-10 09:16:45.996577-04
29220,22,1,7087,4.99,2020-04-26 22:10:34.996577-04
29221,22,1,7705,7.99,2020-04-27 21:31:24.996577-04
29222,22,2,9410,0.99,2020-04-30 14:06:31.996577-04
29223,22,1,9580,4.99,2020-04-29 20:29:37.996577-04
29224,23,2,3736,3.99,2020-04-06 05:12:10.996577-04
29225,23,2,3781,2.99,2020-04-06 07:22:07.996577-04
29226,23,2,4853,2.99,2020-04-08 12:11:44.996577-04
29227,23,1,6213,2.99,2020-04-11 06:11:33.996577-04
29228,23,1,6238,2.99,2020-04-11 07:48:44.996577-04
29229,23,2,6917,5.99,2020-04-12 15:58:41.996577-04
29230,23,1,7155,7.99,2020-04-27 00:47:12.996577-04
29231,23,1,8015,2.99,2020-04-28 09:01:29.996577-04
29232,23,2,8718,0.99,2020-04-29 11:09:40.996577-04
29233,23,2,9209,5.99,2020-04-30 06:24:02.996577-04
29234,23,2,9255,9.99,2020-04-30 07:55:12.996577-04
29235,23,2,9718,3.99,2020-04-30 01:53:29.996577-04
29236,23,1,10132,6.99,2020-04-30 15:18:50.996577-04
29237,24,2,3649,7.99,2020-04-06 01:01:08.996577-04
29238,24,2,4378,2.99,2020-04-07 13:57:34.996577-04
29239,24,1,5310,0.99,2020-04-09 09:29:00.996577-04
29240,24,2,5648,0.99,2020-04-10 00:37:47.996577-04
29241,24,1,6855,4.99,2020-04-12 13:14:55.996577-04
29242,24,1,7266,1.99,2020-04-27 04:50:43.996577-04
29243,24,1,8947,4.99,2020-04-29 20:44:03.996577-04
29244,24,1,9723,0.99,2020-04-30 01:59:44.996577-04
29245,24,2,9925,0.99,2020-04-30 08:37:13.996577-04
29246,25,1,4282,2.99,2020-04-07 08:54:57.996577-04
29247,25,1,4319,0.99,2020-04-07 11:18:53.996577-04
29248,25,2,4404,2.99,2020-04-07 15:00:19.996577-04
29249,25,1,5881,2.99,2020-04-10 12:48:09.996577-04
29250,25,1,6653,4.99,2020-04-12 04:34:43.996577-04
29251,25,2,6905,2.99,2020-04-12 15:30:44.996577-04
29252,25,2,8667,2.99,2020-04-29 09:09:23.996577-04
29253,25,2,8878,0.99,2020-04-29 17:44:23.996577-04
29254,25,1,9140,8.99,2020-04-30 03:40:27.996577-04
29255,25,2,9334,2.99,2020-04-30 11:25:04.996577-04
29256,25,2,9922,2.99,2020-04-30 08:28:03.996577-04
29257,25,2,10103,2.99,2020-04-30 14:17:39.996577-04
29258,26,1,4065,2.99,2020-04-06 22:00:54.996577-04
29259,26,1,4274,4.99,2020-04-07 08:10:30.996577-04
29260,26,1,4382,4.99,2020-04-07 14:09:29.996577-04
29261,26,2,4402,0.99,2020-04-07 14:57:12.996577-04
29262,26,1,4431,6.99,2020-04-07 16:07:28.996577-04
29263,26,1,4536,3.99,2020-04-07 21:11:48.996577-04
29264,26,1,4641,6.99,2020-04-08 02:38:12.996577-04
29265,26,1,5437,2.99,2020-04-09 15:00:55.996577-04
29266,26,1,6149,1.99,2020-04-11 02:47:57.996577-04
29267,26,2,6243,2.99,2020-04-11 08:21:51.996577-04
29268,26,2,7328,0.99,2020-04-27 07:23:44.996577-04
29269,26,1,8241,4.99,2020-04-28 18:02:02.996577-04
29270,26,1,9484,0.99,2020-04-30 17:00:06.996577-04
29271,27,2,4038,0.99,2020-04-06 20:21:19.996577-04
29272,27,1,4510,5.99,2020-04-07 20:03:17.996577-04
29273,27,1,5552,0.99,2020-04-09 20:29:45.996577-04
29274,27,1,5736,4.99,2020-04-10 05:14:14.996577-04
29275,27,2,6115,0.99,2020-04-11 01:05:16.996577-04
29276,27,2,6562,5.99,2020-04-11 22:54:52.996577-04
29277,27,2,6658,4.99,2020-04-12 04:41:47.996577-04
29278,27,1,7927,1.99,2020-04-28 05:42:08.996577-04
29279,27,2,9244,0.99,2020-04-30 07:35:19.996577-04
29280,27,2,9636,5.99,2020-04-29 22:41:25.996577-04
29281,27,1,9673,7.99,2020-04-30 00:03:21.996577-04
29282,27,1,9908,4.99,2020-04-30 08:08:18.996577-04
29283,28,1,3845,0.99,2020-04-06 10:06:40.996577-04
29284,28,2,4704,0.99,2020-04-08 05:14:01.996577-04
29285,28,2,4951,4.99,2020-04-08 16:26:47.996577-04
29286,28,2,5653,2.99,2020-04-10 00:49:53.996577-04
29287,28,1,5817,5.99,2020-04-10 09:17:38.996577-04
29288,28,2,6032,0.99,2020-04-10 20:17:27.996577-04
29289,28,2,6476,0.99,2020-04-11 19:06:14.996577-04
29290,28,1,7580,9.99,2020-04-27 16:36:06.996577-04
29291,28,1,8464,4.99,2020-04-29 01:46:46.996577-04
29292,28,1,8901,2.99,2020-04-29 18:35:38.996577-04
29293,28,2,9544,2.99,2020-04-29 19:13:17.996577-04
29294,28,2,9593,4.99,2020-04-29 20:50:56.996577-04
29295,28,2,9705,4.99,2020-04-30 01:08:59.996577-04
29296,28,2,10116,2.99,2020-04-30 14:42:28.996577-04
29297,29,2,4262,6.99,2020-04-07 07:52:56.996577-04
29298,29,1,4313,0.99,2020-04-07 11:05:22.996577-04
29299,29,2,4535,0.99,2020-04-07 21:09:12.996577-04
29300,29,2,5442,10.99,2020-04-09 15:23:45.996577-04
29301,29,1,5857,1.99,2020-04-10 11:27:55.996577-04
29302,29,2,7237,3.99,2020-04-27 03:41:02.996577-04
29303,29,1,7451,6.99,2020-04-27 11:47:07.996577-04
29304,29,1,7453,0.99,2020-04-27 11:55:39.996577-04
29305,29,2,8673,2.99,2020-04-29 09:18:40.996577-04
29306,29,2,9392,4.99,2020-04-30 13:18:39.996577-04
29307,29,1,9946,4.99,2020-04-30 09:17:20.996577-04
29308,30,1,3964,4.99,2020-04-06 15:51:28.996577-04
29309,30,2,4471,2.99,2020-04-07 17:49:55.996577-04
29310,30,2,4642,2.99,2020-04-08 02:41:54.996577-04
29311,30,2,5028,5.99,2020-04-08 20:03:11.996577-04
29312,30,1,5108,9.99,2020-04-09 00:12:56.996577-04
29313,30,1,5289,0.99,2020-04-09 08:42:34.996577-04
29314,30,2,5972,7.99,2020-04-10 17:37:20.996577-04
29315,30,1,6249,0.99,2020-04-11 08:30:28.996577-04
29316,30,2,6359,2.99,2020-04-11 14:34:43.996577-04
29317,30,2,7394,2.99,2020-04-27 09:31:34.996577-04
29318,30,2,7769,4.99,2020-04-28 00:13:49.996577-04
29319,30,1,8030,4.99,2020-04-28 09:41:19.996577-04
29320,30,2,8038,4.99,2020-04-28 10:01:21.996577-04
29321,30,1,8083,4.99,2020-04-28 11:38:14.996577-04
29322,30,1,8641,2.99,2020-04-29 08:05:56.996577-04
29323,30,2,9309,2.99,2020-04-30 10:24:19.996577-04
29324,30,2,9551,0.99,2020-04-29 19:33:24.996577-04
29325,30,1,9641,0.99,2020-04-29 23:02:14.996577-04
29326,30,1,9998,2.99,2020-04-30 11:09:01.996577-04
29327,31,1,3701,4.99,2020-04-06 03:41:11.996577-04
29328,31,2,3967,4.99,2020-04-06 16:13:36.996577-04
29329,31,1,4122,6.99,2020-04-07 00:44:01.996577-04
29330,31,2,4738,9.99,2020-04-08 06:53:24.996577-04
29331,31,1,6208,3.99,2020-04-11 06:03:22.996577-04
29332,31,2,6580,4.99,2020-04-11 23:54:36.996577-04
29333,31,1,7000,1.99,2020-04-26 18:51:50.996577-04
29334,31,2,7138,3.99,2020-04-27 00:15:39.996577-04
29335,31,2,7178,2.99,2020-04-27 01:37:51.996577-04
29336,31,2,7464,2.99,2020-04-27 12:18:08.996577-04
29337,31,2,8997,0.99,2020-04-29 22:22:22.996577-04
29338,32,1,3500,2.99,2020-04-05 17:39:39.996577-04
29339,32,1,4434,2.99,2020-04-07 16:17:00.996577-04
29340,32,2,4771,2.99,2020-04-08 09:01:58.996577-04
29341,32,2,4899,0.99,2020-04-08 14:05:37.996577-04
29342,32,1,5307,9.99,2020-04-09 09:25:41.996577-04
29343,32,1,5767,0.99,2020-04-10 06:41:44.996577-04
29344,32,1,5954,2.99,2020-04-10 16:50:27.996577-04
29345,32,1,6122,3.99,2020-04-11 01:26:33.996577-04
29346,32,2,6450,2.99,2020-04-11 18:17:31.996577-04
29347,32,1,7084,6.99,2020-04-26 22:02:33.996577-04
29348,32,1,7589,5.99,2020-04-27 16:52:02.996577-04
29349,32,1,7793,2.99,2020-04-28 00:54:40.996577-04
29350,32,2,8390,5.99,2020-04-28 23:20:52.996577-04
29351,32,2,8453,2.99,2020-04-29 01:14:55.996577-04
29352,32,2,8914,2.99,2020-04-29 19:10:29.996577-04
29353,33,1,4095,5.99,2020-04-06 23:30:14.996577-04
29354,33,1,5421,0.99,2020-04-09 14:17:38.996577-04
29355,33,1,5723,4.99,2020-04-10 04:43:14.996577-04
29356,33,2,6280,0.99,2020-04-11 10:04:43.996577-04
29357,33,1,7992,4.99,2020-04-28 08:21:32.996577-04
29358,33,1,9040,4.99,2020-04-30 00:00:11.996577-04
29359,33,2,9085,4.99,2020-04-30 01:45:50.996577-04
29360,33,1,9254,1.99,2020-04-30 07:54:37.996577-04
29361,34,2,3508,3.99,2020-04-05 17:52:51.996577-04
29362,34,1,3911,2.99,2020-04-06 13:37:37.996577-04
29363,34,1,5188,4.99,2020-04-09 03:50:57.996577-04
29364,34,2,5643,4.99,2020-04-10 00:17:26.996577-04
29365,34,2,5918,5.99,2020-04-10 15:00:32.996577-04
29366,34,2,7015,2.99,2020-04-26 19:43:27.996577-04
